2025-04-05 21:12:02 [ERROR]: Firebase initialization error: Failed to parse private key: Error: Invalid PEM formatted message. | {"service":"notification-service","errorInfo":{"code":"app/invalid-credential","message":"Failed to parse private key: Error: Invalid PEM formatted message."},"codePrefix":"app","stack":"Error: Failed to parse private key: Error: Invalid PEM formatted message.\n    at new ServiceAccount (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\node_modules\\firebase-admin\\lib\\app\\credential-internal.js:182:19)\n    at new ServiceAccountCredential (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\node_modules\\firebase-admin\\lib\\app\\credential-internal.js:118:15)\n    at Object.cert (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\node_modules\\firebase-admin\\lib\\app\\credential-factory.js:105:54)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\config\\firebaseConfig.js:40:34)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\services\\pushService.js:1:30)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)"}
2025-04-05 21:40:10 [INFO]: Notification service running on port 5005 | {"service":"notification-service"}
2025-04-05 21:40:20 [ERROR]: Firebase initialization error: Missing Firebase credentials in environment variables | {"service":"notification-service","stack":"Error: Missing Firebase credentials in environment variables\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\config\\firebaseConfig.js:35:11)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\services\\pushService.js:1:45)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\controllers\\pushController.js:1:21)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)"}
2025-04-05 21:40:20 [WARN]: Firebase services will be mocked. Push notifications will not be sent. | {"service":"notification-service"}
2025-04-05 21:40:20 [INFO]: Notification service running on port 5005 | {"service":"notification-service"}
2025-04-05 21:40:22 [INFO]: Authentification réussie pour gervaisines@icloud.com | {"service":"notification-service"}
2025-04-05 21:40:22 [WARN]: Validation error | {"service":"notification-service","path":"/confirmation","errors":[{"type":"field","msg":"email doit être un email valide","path":"body.email","location":"body"},{"type":"field","msg":"userId est requis","path":"body.userId","location":"body"},{"type":"field","msg":"userId doit être une chaîne de caractères","path":"body.userId","location":"body"},{"type":"field","msg":"email est requis","path":"body.email","location":"body"},{"type":"field","msg":"username doit être une chaîne de caractères","path":"body.username","location":"body"},{"type":"field","msg":"confirmationToken est requis","path":"body.confirmationToken","location":"body"},{"type":"field","msg":"confirmationToken doit être une chaîne de caractères","path":"body.confirmationToken","location":"body"}]}
2025-04-05 21:40:22 [INFO]: ::1 - - [05/Apr/2025:19:40:22 +0000] "POST /api/email/confirmation HTTP/1.1" 400 104 "-" "PostmanRuntime/7.43.3" | {"service":"notification-service"}
2025-04-05 21:43:15 [ERROR]: Firebase initialization error: Missing Firebase credentials in environment variables | {"service":"notification-service","stack":"Error: Missing Firebase credentials in environment variables\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\config\\firebaseConfig.js:35:11)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\services\\pushService.js:1:45)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\controllers\\pushController.js:1:21)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)"}
2025-04-05 21:43:15 [WARN]: Firebase services will be mocked. Push notifications will not be sent. | {"service":"notification-service"}
2025-04-05 21:43:15 [INFO]: Notification service running on port 5005 | {"service":"notification-service"}
2025-04-05 21:43:28 [INFO]: Authentification réussie pour gervaisines@icloud.com | {"service":"notification-service"}
2025-04-05 21:43:28 [WARN]: Validation error | {"service":"notification-service","path":"/confirmation","errors":[{"type":"field","msg":"email doit être un email valide","path":"body.email","location":"body"},{"type":"field","msg":"userId est requis","path":"body.userId","location":"body"},{"type":"field","msg":"userId doit être une chaîne de caractères","path":"body.userId","location":"body"},{"type":"field","msg":"email est requis","path":"body.email","location":"body"},{"type":"field","msg":"username doit être une chaîne de caractères","path":"body.username","location":"body"},{"type":"field","msg":"confirmationToken est requis","path":"body.confirmationToken","location":"body"},{"type":"field","msg":"confirmationToken doit être une chaîne de caractères","path":"body.confirmationToken","location":"body"}]}
2025-04-05 21:43:28 [INFO]: ::1 - - [05/Apr/2025:19:43:28 +0000] "POST /api/email/confirmation HTTP/1.1" 400 104 "-" "PostmanRuntime/7.43.3" | {"service":"notification-service"}
2025-04-05 21:45:29 [ERROR]: Firebase initialization error: Missing Firebase credentials in environment variables | {"service":"notification-service","stack":"Error: Missing Firebase credentials in environment variables\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\config\\firebaseConfig.js:35:11)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\services\\pushService.js:1:45)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\controllers\\pushController.js:1:21)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)"}
2025-04-05 21:45:29 [WARN]: Firebase services will be mocked. Push notifications will not be sent. | {"service":"notification-service"}
2025-04-05 21:45:29 [INFO]: Notification service running on port 5005 | {"service":"notification-service"}
2025-04-05 21:45:30 [ERROR]: Firebase initialization error: Missing Firebase credentials in environment variables | {"service":"notification-service","stack":"Error: Missing Firebase credentials in environment variables\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\config\\firebaseConfig.js:35:11)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\services\\pushService.js:1:45)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\controllers\\pushController.js:1:21)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)"}
2025-04-05 21:45:30 [WARN]: Firebase services will be mocked. Push notifications will not be sent. | {"service":"notification-service"}
2025-04-05 21:45:30 [INFO]: Notification service running on port 5005 | {"service":"notification-service"}
2025-04-05 21:45:33 [ERROR]: Firebase initialization error: Missing Firebase credentials in environment variables | {"service":"notification-service","stack":"Error: Missing Firebase credentials in environment variables\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\config\\firebaseConfig.js:35:11)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\services\\pushService.js:1:45)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\controllers\\pushController.js:1:21)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)"}
2025-04-05 21:45:33 [WARN]: Firebase services will be mocked. Push notifications will not be sent. | {"service":"notification-service"}
2025-04-05 21:45:33 [INFO]: Notification service running on port 5005 | {"service":"notification-service"}
2025-04-05 21:45:42 [ERROR]: Firebase initialization error: Missing Firebase credentials in environment variables | {"service":"notification-service","stack":"Error: Missing Firebase credentials in environment variables\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\config\\firebaseConfig.js:35:11)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\services\\pushService.js:1:45)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\controllers\\pushController.js:1:21)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)"}
2025-04-05 21:45:42 [WARN]: Firebase services will be mocked. Push notifications will not be sent. | {"service":"notification-service"}
2025-04-05 21:45:42 [INFO]: Notification service running on port 5005 | {"service":"notification-service"}
2025-04-05 21:45:44 [ERROR]: Firebase initialization error: Missing Firebase credentials in environment variables | {"service":"notification-service","stack":"Error: Missing Firebase credentials in environment variables\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\config\\firebaseConfig.js:35:11)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\services\\pushService.js:1:45)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\controllers\\pushController.js:1:21)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)"}
2025-04-05 21:45:44 [WARN]: Firebase services will be mocked. Push notifications will not be sent. | {"service":"notification-service"}
2025-04-05 21:45:44 [INFO]: Notification service running on port 5005 | {"service":"notification-service"}
2025-04-05 21:45:50 [INFO]: Authentification réussie pour gervaisines@icloud.com | {"service":"notification-service"}
2025-04-05 21:45:50 [WARN]: Validation error | {"service":"notification-service","path":"/confirmation","errors":[{"type":"field","msg":"email doit être un email valide","path":"body.email","location":"body"},{"type":"field","msg":"userId est requis","path":"body.userId","location":"body"},{"type":"field","msg":"userId doit être une chaîne de caractères","path":"body.userId","location":"body"},{"type":"field","msg":"email est requis","path":"body.email","location":"body"},{"type":"field","msg":"username doit être une chaîne de caractères","path":"body.username","location":"body"},{"type":"field","msg":"confirmationToken est requis","path":"body.confirmationToken","location":"body"},{"type":"field","msg":"confirmationToken doit être une chaîne de caractères","path":"body.confirmationToken","location":"body"}]}
2025-04-05 21:45:50 [INFO]: ::1 - - [05/Apr/2025:19:45:50 +0000] "POST /api/email/confirmation HTTP/1.1" 400 104 "-" "PostmanRuntime/7.43.3" | {"service":"notification-service"}
2025-04-05 21:46:24 [ERROR]: Firebase initialization error: Missing Firebase credentials in environment variables | {"service":"notification-service","stack":"Error: Missing Firebase credentials in environment variables\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\config\\firebaseConfig.js:35:11)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\services\\pushService.js:1:45)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\controllers\\pushController.js:1:21)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)"}
2025-04-05 21:46:24 [WARN]: Firebase services will be mocked. Push notifications will not be sent. | {"service":"notification-service"}
2025-04-05 21:46:24 [INFO]: Notification service running on port 5005 | {"service":"notification-service"}
2025-04-05 21:46:32 [INFO]: Authentification réussie pour gervaisines@icloud.com | {"service":"notification-service"}
2025-04-05 21:46:32 [WARN]: Validation error | {"service":"notification-service","path":"/confirmation","errors":[{"type":"field","msg":"email doit être un email valide","path":"body.email","location":"body"},{"type":"field","msg":"userId est requis","path":"body.userId","location":"body"},{"type":"field","msg":"userId doit être une chaîne de caractères","path":"body.userId","location":"body"},{"type":"field","msg":"email est requis","path":"body.email","location":"body"},{"type":"field","msg":"username doit être une chaîne de caractères","path":"body.username","location":"body"},{"type":"field","msg":"confirmationToken est requis","path":"body.confirmationToken","location":"body"},{"type":"field","msg":"confirmationToken doit être une chaîne de caractères","path":"body.confirmationToken","location":"body"}]}
2025-04-05 21:46:32 [INFO]: ::1 - - [05/Apr/2025:19:46:32 +0000] "POST /api/email/confirmation HTTP/1.1" 400 104 "-" "PostmanRuntime/7.43.3" | {"service":"notification-service"}
2025-04-05 21:47:33 [ERROR]: Firebase initialization error: Missing Firebase credentials in environment variables | {"service":"notification-service","stack":"Error: Missing Firebase credentials in environment variables\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\config\\firebaseConfig.js:35:11)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\services\\pushService.js:1:45)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\controllers\\pushController.js:1:21)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)"}
2025-04-05 21:47:33 [WARN]: Firebase services will be mocked. Push notifications will not be sent. | {"service":"notification-service"}
2025-04-05 21:47:33 [INFO]: Notification service running on port 5005 | {"service":"notification-service"}
2025-04-05 21:48:01 [ERROR]: Firebase initialization error: Missing Firebase credentials in environment variables | {"service":"notification-service","stack":"Error: Missing Firebase credentials in environment variables\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\config\\firebaseConfig.js:35:11)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\services\\pushService.js:1:45)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\controllers\\pushController.js:1:21)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)"}
2025-04-05 21:48:01 [WARN]: Firebase services will be mocked. Push notifications will not be sent. | {"service":"notification-service"}
2025-04-05 21:48:01 [INFO]: Notification service running on port 5005 | {"service":"notification-service"}
2025-04-05 21:48:04 [INFO]: Authentification réussie pour gervaisines@icloud.com | {"service":"notification-service"}
2025-04-05 21:48:04 [WARN]: Validation error | {"service":"notification-service","path":"/confirmation","errors":[{"type":"field","msg":"email doit être un email valide","path":"body.email","location":"body"},{"type":"field","msg":"userId est requis","path":"body.userId","location":"body"},{"type":"field","msg":"userId doit être une chaîne de caractères","path":"body.userId","location":"body"},{"type":"field","msg":"email est requis","path":"body.email","location":"body"},{"type":"field","msg":"username doit être une chaîne de caractères","path":"body.username","location":"body"},{"type":"field","msg":"confirmationToken est requis","path":"body.confirmationToken","location":"body"},{"type":"field","msg":"confirmationToken doit être une chaîne de caractères","path":"body.confirmationToken","location":"body"}]}
2025-04-05 21:48:04 [INFO]: ::1 - - [05/Apr/2025:19:48:04 +0000] "POST /api/email/confirmation HTTP/1.1" 400 104 "-" "PostmanRuntime/7.43.3" | {"service":"notification-service"}
2025-04-05 21:48:59 [ERROR]: Firebase initialization error: Missing Firebase credentials in environment variables | {"service":"notification-service","stack":"Error: Missing Firebase credentials in environment variables\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\config\\firebaseConfig.js:35:11)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\services\\pushService.js:1:45)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\controllers\\pushController.js:1:21)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)"}
2025-04-05 21:48:59 [WARN]: Firebase services will be mocked. Push notifications will not be sent. | {"service":"notification-service"}
2025-04-05 21:48:59 [INFO]: Notification service running on port 5005 | {"service":"notification-service"}
2025-04-05 21:49:40 [ERROR]: Firebase initialization error: Missing Firebase credentials in environment variables | {"service":"notification-service","stack":"Error: Missing Firebase credentials in environment variables\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\config\\firebaseConfig.js:35:11)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\services\\pushService.js:1:45)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\controllers\\pushController.js:1:21)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)"}
2025-04-05 21:49:40 [WARN]: Firebase services will be mocked. Push notifications will not be sent. | {"service":"notification-service"}
2025-04-05 21:49:40 [INFO]: Notification service running on port 5005 | {"service":"notification-service"}
2025-04-05 21:49:54 [ERROR]: Firebase initialization error: Missing Firebase credentials in environment variables | {"service":"notification-service","stack":"Error: Missing Firebase credentials in environment variables\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\config\\firebaseConfig.js:35:11)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\services\\pushService.js:1:45)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)\n    at Module._extensions..js (node:internal/modules/cjs/loader:1548:10)\n    at Module.load (node:internal/modules/cjs/loader:1288:32)\n    at Module._load (node:internal/modules/cjs/loader:1104:12)\n    at Module.require (node:internal/modules/cjs/loader:1311:19)\n    at require (node:internal/modules/helpers:179:18)\n    at Object.<anonymous> (C:\\Users\\plous\\Documents\\Developpement-YNOV\\2024-2025-m2\\Projet_pour_examens\\notification-service\\controllers\\pushController.js:1:21)\n    at Module._compile (node:internal/modules/cjs/loader:1469:14)"}
2025-04-05 21:49:54 [WARN]: Firebase services will be mocked. Push notifications will not be sent. | {"service":"notification-service"}
2025-04-05 21:49:54 [INFO]: Notification service running on port 5005 | {"service":"notification-service"}
